episode,timestep,reward
315,161280,36.761588415350275
316,161792,35.302895275082996
317,162304,33.5183575624549
318,162816,34.25891309431933
319,163328,36.3689047377967
320,163840,37.84261426703029
321,164352,32.356838927960254
322,164864,41.94723635892527
323,165376,33.83005799334106
324,165888,30.671810407935567
325,166400,40.6092991634415
326,166912,33.12844952756331
327,167424,30.77307869854828
328,167936,34.406823022768286
329,168448,31.658931010914255
330,168960,38.92158374850919
331,169472,40.58106795753791
332,169984,32.68595230181889
333,170496,42.072769068467096
334,171008,34.65348751922368
335,171520,33.32029795319225
336,172032,40.26435102737873
337,172544,39.61218733108933
338,173056,35.9167529225054
339,173568,38.78696419531209
340,174080,42.31633857521349
341,174592,32.15099542194461
342,175104,36.138682108998744
343,175616,38.59814398244255
344,176128,36.441537003486
345,176640,36.2473843626994
346,177152,29.447785238882638
347,177664,32.98120036488098
348,178176,32.889617946958396
349,178688,34.918347889408956
350,179200,31.777578839796004
351,179712,37.08905160078346
352,180224,38.90660793075257
353,180736,31.41565130043755
354,181248,33.27454978792094
355,181760,46.4080393936681
356,182272,36.96688929243213
357,182784,30.826507695860613
358,183296,40.55733500138763
359,183808,35.829632137516256
360,184320,40.09246590017799
361,184832,26.970845691540447
362,185344,35.15737966075703
363,185856,39.49748125772558
364,186368,38.817871378399765
365,186880,36.46239748246846
366,187392,32.98972038911033
367,187904,43.099299019496
368,188416,33.34109229579184
369,188928,42.900613890000855
370,189440,36.8991595805035
371,189952,37.99928088124897
372,190464,28.898030082715792
373,190976,31.619460558454065
374,191488,38.181532781779524
375,192000,35.25918869835893
376,192512,38.64602728022039
377,193024,32.51426246614096
378,193536,34.27323238260378
379,194048,38.45992733600246
380,194560,34.392800771272256
381,195072,32.62225460042392
382,195584,31.304688618525883
383,196096,40.444444449003505
384,196608,37.104513527819385
385,197120,41.64135994368278
386,197632,36.85970197172894
387,198144,43.24342968363374
388,198656,39.66003122130353
389,199168,45.80946340731865
390,199680,36.023365838548436
391,200192,41.94931305173053
392,200704,41.246072923397705
393,201216,35.366730878489015
394,201728,36.37661319026271
395,202240,35.433989584550545
396,202752,37.362322359426834
397,203264,35.87785324119371
398,203776,32.640382017685134
399,204288,35.785274199825864
400,204800,35.00656085508508
401,205312,39.07307775588541
402,205824,35.719824597956524
403,206336,34.78510188570087
404,206848,31.73517732618509
405,207360,34.31979017514886
406,207872,37.030605171279966
407,208384,38.368958744208136
408,208896,41.58699117962796
409,209408,42.08556583476877
410,209920,35.52449204192264
411,210432,39.123577212981644
412,210944,36.10449699214342
413,211456,46.24998717020537
414,211968,32.96577682546351
415,212480,36.69607538767142
416,212992,45.03354365372935
417,213504,38.179722005308626
418,214016,32.568247335897496
419,214528,30.07653228208596
420,215040,39.52941487798806
421,215552,35.5542239275423
422,216064,33.30665303380355
423,216576,38.45173067963876
424,217088,40.413841529259834
425,217600,37.08097917758409
426,218112,33.290299045157454
427,218624,32.69267963958232
428,219136,32.01575422580723
429,219648,30.815005701231854
430,220160,36.44843642403808
431,220672,41.74411021876815
432,221184,32.38848411381498
433,221696,35.1345062492201
434,222208,40.3311460214061
435,222720,34.5854095901389
436,223232,30.815111730029187
437,223744,35.377387977913195
438,224256,38.976448899590864
439,224768,41.84164747572701
440,225280,43.91914610793927
441,225792,38.421971035750516
442,226304,41.62962736185218
443,226816,39.05965387322064
444,227328,30.585164894717906
445,227840,39.99165417904011
446,228352,41.24914616790112
447,228864,39.231009791793745
448,229376,36.68511370940386
449,229888,33.75724677029598
450,230400,32.05974434528636
451,230912,36.94613131268829
452,231424,36.077025024364836
453,231936,41.40470799529775
454,232448,37.365221423856994
455,232960,34.54947424270015
456,233472,35.00450501992016
457,233984,39.60285273415278
458,234496,37.30462838925475
459,235008,29.938448786617517
460,235520,38.690722986857224
461,236032,38.95964084171854
462,236544,36.805182854994385
463,237056,39.55389379141764
464,237568,35.58934176227214
465,238080,39.452090074930815
466,238592,42.59327096708315
467,239104,32.94366747699549
468,239616,40.61589049456751
469,240128,36.446359361499454
470,240640,39.007728165126785
471,241152,32.59723665014734
472,241664,36.54305633906529
473,242176,34.482261847609394
474,242688,34.40220657022429
475,243200,42.53961192673742
476,243712,41.05489818465729
477,244224,35.76783768021487
478,244736,37.98463205784187
479,245248,38.57623075019583
480,245760,34.05715895558954
481,246272,37.32566255557816
482,246784,35.75290873998066
483,247296,33.14588306429904
484,247808,35.35431552368921
485,248320,31.303186554132417
486,248832,31.82406880266195
487,249344,40.09254759142252
488,249856,43.53911639142214
489,250368,33.254622083372745
490,250880,37.50573073268617
491,251392,40.66134116123817
492,251904,35.59000969144597
493,252416,38.99408654562523
494,252928,36.01136690881144
495,253440,40.250961391774716
496,253952,33.6630638581317
497,254464,36.06934812020439
498,254976,34.367538112953284
499,255488,44.874478834574994
500,256000,33.559159880635505
501,256512,34.44001214099655
502,257024,34.39212793871882
503,257536,34.98144199066575
504,258048,37.91932892992501
505,258560,35.89462635002604
506,259072,32.69702955015906
507,259584,28.49075450696687
508,260096,35.125810296658415
509,260608,38.0020638514285
510,261120,34.748619374183946
511,261632,38.73475496438493
512,262144,41.18748856173944
513,262656,35.88190674928059
514,263168,33.19345291564975
515,263680,34.30311009517727
516,264192,30.027836626504467
517,264704,36.535160071886544
518,265216,39.36584018286464
519,265728,31.218869326074767
520,266240,45.63481176236229
521,266752,40.38690237524602
522,267264,38.781910612057956
523,267776,42.53643303349276
524,268288,34.40513925429487
525,268800,35.60859134188296
526,269312,42.969782446437655
527,269824,35.442567865828345
528,270336,32.38527711260443
529,270848,39.35745022147309
530,271360,37.493637847352616
531,271872,36.529016341213
532,272384,32.493352123159966
533,272896,41.814207022825954
534,273408,37.432291134479485
535,273920,43.475449257116495
536,274432,39.18293562935231
537,274944,40.846662177014615
538,275456,34.676796497304935
539,275968,35.171821065595516
540,276480,38.18725286393899
541,276992,37.590771057923035
542,277504,38.456643565353666
543,278016,37.72721766530877
544,278528,33.53769184608874
545,279040,33.219858625504145
546,279552,39.24869411810446
547,280064,40.34868602199863
548,280576,32.34141415957518
549,281088,40.260154201383514
550,281600,39.63366202640855
551,282112,36.667433178569745
552,282624,34.47559574883176
553,283136,34.34727025038902
554,283648,37.31698230287559
555,284160,40.2098467967866
556,284672,34.920635901935114
557,285184,46.62260878460676
558,285696,41.4999557546908
559,286208,34.13568885117876
560,286720,33.91035213404928
561,287232,35.77514008106239
562,287744,32.53752556823465
563,288256,44.85548268861704
564,288768,35.26152055565123
565,289280,35.73643971215038
566,289792,33.78858231704975
567,290304,34.02252922205318
568,290816,36.04361746941255
569,291328,38.491849962213294
570,291840,38.411573449128305
571,292352,36.64091312603149
572,292864,29.958795339078733
573,293376,39.41418356938634
574,293888,44.89691039605669
575,294400,37.89162505416655
576,294912,37.30276496040928
577,295424,38.637813100957686
578,295936,37.939957399612275
579,296448,36.70887548948562
580,296960,45.48717723263493
581,297472,32.23335657117963
582,297984,33.073675197527855
583,298496,32.762441536002896
584,299008,34.984488295267504
585,299520,37.928231706156694
586,300032,43.32248198713981
587,300544,33.24718682146666
588,301056,29.047639630161658
589,301568,40.56895644009228
590,302080,35.42730208096778
591,302592,42.00193970372835
592,303104,40.76808401464516
593,303616,39.03184929808083
594,304128,39.55364055675517
595,304640,42.98203879623668
596,305152,41.37169551254633
597,305664,35.57778684119859
598,306176,33.332874800849574
599,306688,38.857766017868734
600,307200,30.133015081781586
601,307712,36.38018891787121
602,308224,32.11718537254604
603,308736,39.951385445753424
604,309248,35.70322511768768
605,309760,33.547591458070684
606,310272,34.6794515146626
607,310784,35.71268171003844
608,311296,35.74541479527378
609,311808,44.062393330054
610,312320,37.79028981282021
611,312832,29.305088051229742
612,313344,40.204738777685535
613,313856,40.344216942628584
614,314368,31.28350910158724
615,314880,41.13077229518876
616,315392,35.67907287487124
617,315904,42.288507909161616
618,316416,31.97984883653609
619,316928,35.58747099581213
620,317440,40.17604137185169
621,317952,38.05532919466258
622,318464,35.60708709487003
623,318976,42.160304757288706
624,319488,36.747172233059885
625,320000,36.945548602845136
626,320512,36.748154856745586
627,321024,32.97054199230022
628,321536,36.34614491513237
629,322048,37.65934719185226
630,322560,30.490835857829584
631,323072,38.95660758577013
632,323584,43.827637320805664
633,324096,35.41663377117024
634,324608,37.05730171580597
635,325120,35.92377300705454
636,325632,35.763264530180415
637,326144,35.2303429911392
638,326656,36.11905764037473
639,327168,39.740083421519756
640,327680,36.509529808136264
641,328192,38.93980640374808
642,328704,48.82445595939108
643,329216,35.250850261120604
644,329728,37.570303150243895
645,330240,39.1847672449569
646,330752,34.2133805086286
647,331264,34.12770506319241
648,331776,36.71042511916957
649,332288,37.272523630001125
650,332800,30.077667819756023
651,333312,34.60358349936265
652,333824,36.835403880467034
653,334336,33.71333718559049
654,334848,38.88515414366187
655,335360,33.32745322304555
656,335872,34.71552414614524
657,336384,43.99766174680323
658,336896,42.64351029938167
659,337408,32.707243021209464
660,337920,31.608767563710806
661,338432,35.08141051529335
662,338944,37.67675746707894
663,339456,38.86356716415952
664,339968,32.45084033914902
665,340480,34.49689834483201
666,340992,39.787710696376735
667,341504,38.547342072200365
668,342016,31.857373888869915
669,342528,33.660410976120716
670,343040,36.45640453546986
671,343552,34.2983767053754
672,344064,35.24815345453683
673,344576,37.50478447231275
674,345088,33.82579044477492
675,345600,33.535586255843135
676,346112,34.33249314964113
677,346624,33.791027664833294
678,347136,36.81936145688227
679,347648,41.4442112442501
680,348160,34.75213254047639
681,348672,28.134223386498526
