interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,market,location_short_name,location_type,lmp
2022-07-25T06:05:00-04:00,2022-07-25 10:05:00+00:00,2022-07-25T06:10:00-04:00,2022-07-25 10:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,109.692561
2022-07-25T06:10:00-04:00,2022-07-25 10:10:00+00:00,2022-07-25T06:15:00-04:00,2022-07-25 10:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,250.325559
2022-07-25T06:15:00-04:00,2022-07-25 10:15:00+00:00,2022-07-25T06:20:00-04:00,2022-07-25 10:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,182.120223
2022-07-25T06:20:00-04:00,2022-07-25 10:20:00+00:00,2022-07-25T06:25:00-04:00,2022-07-25 10:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,157.470133
2022-07-25T06:25:00-04:00,2022-07-25 10:25:00+00:00,2022-07-25T06:30:00-04:00,2022-07-25 10:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,127.254218
2022-07-25T06:30:00-04:00,2022-07-25 10:30:00+00:00,2022-07-25T06:35:00-04:00,2022-07-25 10:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,119.024591
2022-07-25T06:35:00-04:00,2022-07-25 10:35:00+00:00,2022-07-25T06:40:00-04:00,2022-07-25 10:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,116.215044
2022-07-25T06:40:00-04:00,2022-07-25 10:40:00+00:00,2022-07-25T06:45:00-04:00,2022-07-25 10:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,98.31442
2022-07-25T06:45:00-04:00,2022-07-25 10:45:00+00:00,2022-07-25T06:50:00-04:00,2022-07-25 10:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,74.859551
2022-07-25T06:50:00-04:00,2022-07-25 10:50:00+00:00,2022-07-25T06:55:00-04:00,2022-07-25 10:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,80.103438
2022-07-25T06:55:00-04:00,2022-07-25 10:55:00+00:00,2022-07-25T07:00:00-04:00,2022-07-25 11:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,93.077653
2022-07-25T07:00:00-04:00,2022-07-25 11:00:00+00:00,2022-07-25T07:05:00-04:00,2022-07-25 11:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,82.799263
2022-07-25T07:05:00-04:00,2022-07-25 11:05:00+00:00,2022-07-25T07:10:00-04:00,2022-07-25 11:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,80.055001
2022-07-25T07:10:00-04:00,2022-07-25 11:10:00+00:00,2022-07-25T07:15:00-04:00,2022-07-25 11:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,96.155895
2022-07-25T07:15:00-04:00,2022-07-25 11:15:00+00:00,2022-07-25T07:20:00-04:00,2022-07-25 11:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,95.035247
2022-07-25T07:20:00-04:00,2022-07-25 11:20:00+00:00,2022-07-25T07:25:00-04:00,2022-07-25 11:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,95.364573
2022-07-25T07:25:00-04:00,2022-07-25 11:25:00+00:00,2022-07-25T07:30:00-04:00,2022-07-25 11:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,95.102379
2022-07-25T07:30:00-04:00,2022-07-25 11:30:00+00:00,2022-07-25T07:35:00-04:00,2022-07-25 11:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,94.137938
2022-07-25T07:35:00-04:00,2022-07-25 11:35:00+00:00,2022-07-25T07:40:00-04:00,2022-07-25 11:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,109.554763
2022-07-25T07:40:00-04:00,2022-07-25 11:40:00+00:00,2022-07-25T07:45:00-04:00,2022-07-25 11:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,150.83965
2022-07-25T07:45:00-04:00,2022-07-25 11:45:00+00:00,2022-07-25T07:50:00-04:00,2022-07-25 11:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,151.147569
2022-07-25T07:50:00-04:00,2022-07-25 11:50:00+00:00,2022-07-25T07:55:00-04:00,2022-07-25 11:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,151.11731
2022-07-25T07:55:00-04:00,2022-07-25 11:55:00+00:00,2022-07-25T08:00:00-04:00,2022-07-25 12:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,107.925574
2022-07-25T08:00:00-04:00,2022-07-25 12:00:00+00:00,2022-07-25T08:05:00-04:00,2022-07-25 12:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,118.177121
2022-07-25T08:05:00-04:00,2022-07-25 12:05:00+00:00,2022-07-25T08:10:00-04:00,2022-07-25 12:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,95.575606
2022-07-25T08:10:00-04:00,2022-07-25 12:10:00+00:00,2022-07-25T08:15:00-04:00,2022-07-25 12:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,106.387548
2022-07-25T08:15:00-04:00,2022-07-25 12:15:00+00:00,2022-07-25T08:20:00-04:00,2022-07-25 12:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,91.304088
2022-07-25T08:20:00-04:00,2022-07-25 12:20:00+00:00,2022-07-25T08:25:00-04:00,2022-07-25 12:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,99.072379
2022-07-25T08:25:00-04:00,2022-07-25 12:25:00+00:00,2022-07-25T08:30:00-04:00,2022-07-25 12:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,102.077691
2022-07-25T08:30:00-04:00,2022-07-25 12:30:00+00:00,2022-07-25T08:35:00-04:00,2022-07-25 12:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,98.921504
2022-07-25T08:35:00-04:00,2022-07-25 12:35:00+00:00,2022-07-25T08:40:00-04:00,2022-07-25 12:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,95.455014
2022-07-25T08:40:00-04:00,2022-07-25 12:40:00+00:00,2022-07-25T08:45:00-04:00,2022-07-25 12:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,105.452854
2022-07-25T08:45:00-04:00,2022-07-25 12:45:00+00:00,2022-07-25T08:50:00-04:00,2022-07-25 12:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,99.27183
2022-07-25T08:50:00-04:00,2022-07-25 12:50:00+00:00,2022-07-25T08:55:00-04:00,2022-07-25 12:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,113.077908
2022-07-25T08:55:00-04:00,2022-07-25 12:55:00+00:00,2022-07-25T09:00:00-04:00,2022-07-25 13:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,103.047596
2022-07-25T09:00:00-04:00,2022-07-25 13:00:00+00:00,2022-07-25T09:05:00-04:00,2022-07-25 13:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,91.862657
2022-07-25T09:05:00-04:00,2022-07-25 13:05:00+00:00,2022-07-25T09:10:00-04:00,2022-07-25 13:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,94.283564
2022-07-25T09:10:00-04:00,2022-07-25 13:10:00+00:00,2022-07-25T09:15:00-04:00,2022-07-25 13:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,99.810042
2022-07-25T09:15:00-04:00,2022-07-25 13:15:00+00:00,2022-07-25T09:20:00-04:00,2022-07-25 13:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,108.225583
2022-07-25T09:20:00-04:00,2022-07-25 13:20:00+00:00,2022-07-25T09:25:00-04:00,2022-07-25 13:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,142.646802
2022-07-25T09:25:00-04:00,2022-07-25 13:25:00+00:00,2022-07-25T09:30:00-04:00,2022-07-25 13:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,135.822537
2022-07-25T09:30:00-04:00,2022-07-25 13:30:00+00:00,2022-07-25T09:35:00-04:00,2022-07-25 13:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,133.235055
2022-07-25T09:35:00-04:00,2022-07-25 13:35:00+00:00,2022-07-25T09:40:00-04:00,2022-07-25 13:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,139.887158
2022-07-25T09:40:00-04:00,2022-07-25 13:40:00+00:00,2022-07-25T09:45:00-04:00,2022-07-25 13:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,134.286894
2022-07-25T09:45:00-04:00,2022-07-25 13:45:00+00:00,2022-07-25T09:50:00-04:00,2022-07-25 13:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,122.854774
2022-07-25T09:50:00-04:00,2022-07-25 13:50:00+00:00,2022-07-25T09:55:00-04:00,2022-07-25 13:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,104.547948
2022-07-25T09:55:00-04:00,2022-07-25 13:55:00+00:00,2022-07-25T10:00:00-04:00,2022-07-25 14:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,97.156375
2022-07-25T10:00:00-04:00,2022-07-25 14:00:00+00:00,2022-07-25T10:05:00-04:00,2022-07-25 14:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,107.850093
2022-07-25T10:05:00-04:00,2022-07-25 14:05:00+00:00,2022-07-25T10:10:00-04:00,2022-07-25 14:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,107.890024
2022-07-25T10:10:00-04:00,2022-07-25 14:10:00+00:00,2022-07-25T10:15:00-04:00,2022-07-25 14:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,131.396301
2022-07-25T10:15:00-04:00,2022-07-25 14:15:00+00:00,2022-07-25T10:20:00-04:00,2022-07-25 14:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,108.368024
2022-07-25T10:20:00-04:00,2022-07-25 14:20:00+00:00,2022-07-25T10:25:00-04:00,2022-07-25 14:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,103.741631
2022-07-25T10:25:00-04:00,2022-07-25 14:25:00+00:00,2022-07-25T10:30:00-04:00,2022-07-25 14:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,106.637095
2022-07-25T10:30:00-04:00,2022-07-25 14:30:00+00:00,2022-07-25T10:35:00-04:00,2022-07-25 14:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,115.165746
2022-07-25T10:35:00-04:00,2022-07-25 14:35:00+00:00,2022-07-25T10:40:00-04:00,2022-07-25 14:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,110.114279
2022-07-25T10:40:00-04:00,2022-07-25 14:40:00+00:00,2022-07-25T10:45:00-04:00,2022-07-25 14:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,106.848935
2022-07-25T10:45:00-04:00,2022-07-25 14:45:00+00:00,2022-07-25T10:50:00-04:00,2022-07-25 14:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,104.971409
2022-07-25T10:50:00-04:00,2022-07-25 14:50:00+00:00,2022-07-25T10:55:00-04:00,2022-07-25 14:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,120.650514
2022-07-25T10:55:00-04:00,2022-07-25 14:55:00+00:00,2022-07-25T11:00:00-04:00,2022-07-25 15:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,113.581627
2022-07-25T11:00:00-04:00,2022-07-25 15:00:00+00:00,2022-07-25T11:05:00-04:00,2022-07-25 15:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,118.952395
2022-07-25T11:05:00-04:00,2022-07-25 15:05:00+00:00,2022-07-25T11:10:00-04:00,2022-07-25 15:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,118.286899
2022-07-25T11:10:00-04:00,2022-07-25 15:10:00+00:00,2022-07-25T11:15:00-04:00,2022-07-25 15:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,118.316971
2022-07-25T11:15:00-04:00,2022-07-25 15:15:00+00:00,2022-07-25T11:20:00-04:00,2022-07-25 15:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,124.743655
2022-07-25T11:20:00-04:00,2022-07-25 15:20:00+00:00,2022-07-25T11:25:00-04:00,2022-07-25 15:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,148.023555
2022-07-25T11:25:00-04:00,2022-07-25 15:25:00+00:00,2022-07-25T11:30:00-04:00,2022-07-25 15:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,140.934947
2022-07-25T11:30:00-04:00,2022-07-25 15:30:00+00:00,2022-07-25T11:35:00-04:00,2022-07-25 15:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,140.191681
2022-07-25T11:35:00-04:00,2022-07-25 15:35:00+00:00,2022-07-25T11:40:00-04:00,2022-07-25 15:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,147.683142
2022-07-25T11:40:00-04:00,2022-07-25 15:40:00+00:00,2022-07-25T11:45:00-04:00,2022-07-25 15:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,263.99166
2022-07-25T11:45:00-04:00,2022-07-25 15:45:00+00:00,2022-07-25T11:50:00-04:00,2022-07-25 15:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,239.625343
2022-07-25T11:50:00-04:00,2022-07-25 15:50:00+00:00,2022-07-25T11:55:00-04:00,2022-07-25 15:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,171.926852
2022-07-25T11:55:00-04:00,2022-07-25 15:55:00+00:00,2022-07-25T12:00:00-04:00,2022-07-25 16:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,141.78686
2022-07-25T12:00:00-04:00,2022-07-25 16:00:00+00:00,2022-07-25T12:05:00-04:00,2022-07-25 16:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,112.882885
2022-07-25T12:05:00-04:00,2022-07-25 16:05:00+00:00,2022-07-25T12:10:00-04:00,2022-07-25 16:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,110.390013
2022-07-25T12:10:00-04:00,2022-07-25 16:10:00+00:00,2022-07-25T12:15:00-04:00,2022-07-25 16:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,140.308681
2022-07-25T12:15:00-04:00,2022-07-25 16:15:00+00:00,2022-07-25T12:20:00-04:00,2022-07-25 16:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,105.525162
2022-07-25T12:20:00-04:00,2022-07-25 16:20:00+00:00,2022-07-25T12:25:00-04:00,2022-07-25 16:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,102.764822
2022-07-25T12:25:00-04:00,2022-07-25 16:25:00+00:00,2022-07-25T12:30:00-04:00,2022-07-25 16:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,117.120217
2022-07-25T12:30:00-04:00,2022-07-25 16:30:00+00:00,2022-07-25T12:35:00-04:00,2022-07-25 16:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,114.091372
2022-07-25T12:35:00-04:00,2022-07-25 16:35:00+00:00,2022-07-25T12:40:00-04:00,2022-07-25 16:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,155.240727
2022-07-25T12:40:00-04:00,2022-07-25 16:40:00+00:00,2022-07-25T12:45:00-04:00,2022-07-25 16:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,192.515619
2022-07-25T12:45:00-04:00,2022-07-25 16:45:00+00:00,2022-07-25T12:50:00-04:00,2022-07-25 16:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,143.825437
2022-07-25T12:50:00-04:00,2022-07-25 16:50:00+00:00,2022-07-25T12:55:00-04:00,2022-07-25 16:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,120.65351
2022-07-25T12:55:00-04:00,2022-07-25 16:55:00+00:00,2022-07-25T13:00:00-04:00,2022-07-25 17:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,159.221313
2022-07-25T13:00:00-04:00,2022-07-25 17:00:00+00:00,2022-07-25T13:05:00-04:00,2022-07-25 17:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,113.521705
2022-07-25T13:05:00-04:00,2022-07-25 17:05:00+00:00,2022-07-25T13:10:00-04:00,2022-07-25 17:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,114.578647
2022-07-25T13:10:00-04:00,2022-07-25 17:10:00+00:00,2022-07-25T13:15:00-04:00,2022-07-25 17:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,113.456402
2022-07-25T13:15:00-04:00,2022-07-25 17:15:00+00:00,2022-07-25T13:20:00-04:00,2022-07-25 17:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,145.513158
2022-07-25T13:20:00-04:00,2022-07-25 17:20:00+00:00,2022-07-25T13:25:00-04:00,2022-07-25 17:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,101.154893
2022-07-25T13:25:00-04:00,2022-07-25 17:25:00+00:00,2022-07-25T13:30:00-04:00,2022-07-25 17:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,105.571945
2022-07-25T13:30:00-04:00,2022-07-25 17:30:00+00:00,2022-07-25T13:35:00-04:00,2022-07-25 17:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,105.003021
2022-07-25T13:35:00-04:00,2022-07-25 17:35:00+00:00,2022-07-25T13:40:00-04:00,2022-07-25 17:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,97.279474
2022-07-25T13:40:00-04:00,2022-07-25 17:40:00+00:00,2022-07-25T13:45:00-04:00,2022-07-25 17:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,104.838051
2022-07-25T13:45:00-04:00,2022-07-25 17:45:00+00:00,2022-07-25T13:50:00-04:00,2022-07-25 17:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,132.136107
2022-07-25T13:50:00-04:00,2022-07-25 17:50:00+00:00,2022-07-25T13:55:00-04:00,2022-07-25 17:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,160.939947
2022-07-25T13:55:00-04:00,2022-07-25 17:55:00+00:00,2022-07-25T14:00:00-04:00,2022-07-25 18:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,125.514418
2022-07-25T14:00:00-04:00,2022-07-25 18:00:00+00:00,2022-07-25T14:05:00-04:00,2022-07-25 18:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,103.964012
2022-07-25T14:05:00-04:00,2022-07-25 18:05:00+00:00,2022-07-25T14:10:00-04:00,2022-07-25 18:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,101.563321
2022-07-25T14:10:00-04:00,2022-07-25 18:10:00+00:00,2022-07-25T14:15:00-04:00,2022-07-25 18:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,88.995587
2022-07-25T14:15:00-04:00,2022-07-25 18:15:00+00:00,2022-07-25T14:20:00-04:00,2022-07-25 18:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,95.537286
2022-07-25T14:20:00-04:00,2022-07-25 18:20:00+00:00,2022-07-25T14:25:00-04:00,2022-07-25 18:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,106.868904
2022-07-25T14:25:00-04:00,2022-07-25 18:25:00+00:00,2022-07-25T14:30:00-04:00,2022-07-25 18:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,137.292711
2022-07-25T14:30:00-04:00,2022-07-25 18:30:00+00:00,2022-07-25T14:35:00-04:00,2022-07-25 18:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,136.015894
2022-07-25T14:35:00-04:00,2022-07-25 18:35:00+00:00,2022-07-25T14:40:00-04:00,2022-07-25 18:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,112.780913
2022-07-25T14:40:00-04:00,2022-07-25 18:40:00+00:00,2022-07-25T14:45:00-04:00,2022-07-25 18:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,132.272711
2022-07-25T14:45:00-04:00,2022-07-25 18:45:00+00:00,2022-07-25T14:50:00-04:00,2022-07-25 18:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,101.155735
2022-07-25T14:50:00-04:00,2022-07-25 18:50:00+00:00,2022-07-25T14:55:00-04:00,2022-07-25 18:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,104.089702
2022-07-25T14:55:00-04:00,2022-07-25 18:55:00+00:00,2022-07-25T15:00:00-04:00,2022-07-25 19:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,94.520115
2022-07-25T15:00:00-04:00,2022-07-25 19:00:00+00:00,2022-07-25T15:05:00-04:00,2022-07-25 19:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,90.805215
2022-07-25T15:05:00-04:00,2022-07-25 19:05:00+00:00,2022-07-25T15:10:00-04:00,2022-07-25 19:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,98.090454
2022-07-25T15:10:00-04:00,2022-07-25 19:10:00+00:00,2022-07-25T15:15:00-04:00,2022-07-25 19:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,86.481466
2022-07-25T15:15:00-04:00,2022-07-25 19:15:00+00:00,2022-07-25T15:20:00-04:00,2022-07-25 19:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,101.735373
2022-07-25T15:20:00-04:00,2022-07-25 19:20:00+00:00,2022-07-25T15:25:00-04:00,2022-07-25 19:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,99.806566
2022-07-25T15:25:00-04:00,2022-07-25 19:25:00+00:00,2022-07-25T15:30:00-04:00,2022-07-25 19:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,99.194556
2022-07-25T15:30:00-04:00,2022-07-25 19:30:00+00:00,2022-07-25T15:35:00-04:00,2022-07-25 19:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,117.535541
2022-07-25T15:35:00-04:00,2022-07-25 19:35:00+00:00,2022-07-25T15:40:00-04:00,2022-07-25 19:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,124.636132
2022-07-25T15:40:00-04:00,2022-07-25 19:40:00+00:00,2022-07-25T15:45:00-04:00,2022-07-25 19:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,115.436022
2022-07-25T15:45:00-04:00,2022-07-25 19:45:00+00:00,2022-07-25T15:50:00-04:00,2022-07-25 19:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,172.219085
2022-07-25T15:50:00-04:00,2022-07-25 19:50:00+00:00,2022-07-25T15:55:00-04:00,2022-07-25 19:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,102.770792
2022-07-25T15:55:00-04:00,2022-07-25 19:55:00+00:00,2022-07-25T16:00:00-04:00,2022-07-25 20:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,79.135384
2022-07-25T16:00:00-04:00,2022-07-25 20:00:00+00:00,2022-07-25T16:05:00-04:00,2022-07-25 20:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,79.752425
2022-07-25T16:05:00-04:00,2022-07-25 20:05:00+00:00,2022-07-25T16:10:00-04:00,2022-07-25 20:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,82.305943
2022-07-25T16:10:00-04:00,2022-07-25 20:10:00+00:00,2022-07-25T16:15:00-04:00,2022-07-25 20:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,81.301335
2022-07-25T16:15:00-04:00,2022-07-25 20:15:00+00:00,2022-07-25T16:20:00-04:00,2022-07-25 20:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,102.785591
2022-07-25T16:20:00-04:00,2022-07-25 20:20:00+00:00,2022-07-25T16:25:00-04:00,2022-07-25 20:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,95.610094
2022-07-25T16:25:00-04:00,2022-07-25 20:25:00+00:00,2022-07-25T16:30:00-04:00,2022-07-25 20:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,115.692023
2022-07-25T16:30:00-04:00,2022-07-25 20:30:00+00:00,2022-07-25T16:35:00-04:00,2022-07-25 20:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,112.682157
2022-07-25T16:35:00-04:00,2022-07-25 20:35:00+00:00,2022-07-25T16:40:00-04:00,2022-07-25 20:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,117.004527
2022-07-25T16:40:00-04:00,2022-07-25 20:40:00+00:00,2022-07-25T16:45:00-04:00,2022-07-25 20:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,119.096862
2022-07-25T16:45:00-04:00,2022-07-25 20:45:00+00:00,2022-07-25T16:50:00-04:00,2022-07-25 20:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,133.433694
2022-07-25T16:50:00-04:00,2022-07-25 20:50:00+00:00,2022-07-25T16:55:00-04:00,2022-07-25 20:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,144.955768
2022-07-25T16:55:00-04:00,2022-07-25 20:55:00+00:00,2022-07-25T17:00:00-04:00,2022-07-25 21:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,123.909859
2022-07-25T17:00:00-04:00,2022-07-25 21:00:00+00:00,2022-07-25T17:05:00-04:00,2022-07-25 21:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,123.921398
2022-07-25T17:05:00-04:00,2022-07-25 21:05:00+00:00,2022-07-25T17:10:00-04:00,2022-07-25 21:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,96.638851
2022-07-25T17:10:00-04:00,2022-07-25 21:10:00+00:00,2022-07-25T17:15:00-04:00,2022-07-25 21:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,118.580374
2022-07-25T17:15:00-04:00,2022-07-25 21:15:00+00:00,2022-07-25T17:20:00-04:00,2022-07-25 21:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,110.388724
2022-07-25T17:20:00-04:00,2022-07-25 21:20:00+00:00,2022-07-25T17:25:00-04:00,2022-07-25 21:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,109.73505
2022-07-25T17:25:00-04:00,2022-07-25 21:25:00+00:00,2022-07-25T17:30:00-04:00,2022-07-25 21:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,121.48792
2022-07-25T17:30:00-04:00,2022-07-25 21:30:00+00:00,2022-07-25T17:35:00-04:00,2022-07-25 21:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,117.122991
2022-07-25T17:35:00-04:00,2022-07-25 21:35:00+00:00,2022-07-25T17:40:00-04:00,2022-07-25 21:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,115.050765
